,bedrooms_small,bedrooms_medium,bedrooms_large,view,grade_1.0,grade_3.0,grade_2.0,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,price,kiez_981.0,kiez_980.0
2986,1.0,0.0,0.0,0,0.0,1.0,0.0,3360,0,47.6601,-121.946,2650,220849,590000,0.0,1.0
2987,0.0,1.0,0.0,0,1.0,0.0,0.0,1920,0,47.5153,-122.37,1530,10474,425000,1.0,0.0
2988,0.0,1.0,0.0,4,0.0,1.0,0.0,1740,700,47.4948,-122.37,2390,10907,765000,1.0,0.0
2989,1.0,0.0,0.0,0,1.0,0.0,0.0,1440,0,47.7257,-122.162,1390,3488,313500,0.0,1.0
2990,1.0,0.0,0.0,0,1.0,0.0,0.0,1780,0,47.727,-122.3,1410,7200,320000,1.0,0.0
2991,0.0,1.0,0.0,0,0.0,1.0,0.0,1350,140,47.6388,-122.399,1380,4846,604000,1.0,0.0
2992,1.0,0.0,0.0,0,0.0,1.0,0.0,1060,340,47.6196,-122.29799999999999,1540,2275,570000,1.0,0.0
2993,0.0,1.0,0.0,0,0.0,1.0,0.0,2150,0,47.7224,-122.101,1800,11777,639000,0.0,1.0
2994,0.0,1.0,0.0,0,1.0,0.0,0.0,1910,0,47.4804,-122.133,1820,15600,335000,0.0,1.0
2995,0.0,1.0,0.0,0,0.0,1.0,0.0,2080,580,47.6743,-122.30799999999999,2100,4080,896000,1.0,0.0
2996,1.0,0.0,0.0,0,1.0,0.0,0.0,1650,0,47.442,-122.28200000000001,1470,10763,259500,1.0,0.0
2997,1.0,0.0,0.0,0,1.0,0.0,0.0,1380,600,47.6921,-122.28299999999999,1260,6000,637000,1.0,0.0
2998,0.0,1.0,0.0,0,0.0,1.0,0.0,1370,1320,47.3078,-122.383,1990,7875,307450,0.0,1.0
2999,1.0,0.0,0.0,0,1.0,0.0,0.0,860,520,47.6822,-122.399,1820,4593,535000,1.0,0.0
3000,0.0,1.0,0.0,0,1.0,0.0,0.0,1520,980,47.6882,-122.382,1410,4046,669500,1.0,0.0
3001,1.0,0.0,0.0,0,1.0,0.0,0.0,1590,0,47.4713,-122.344,1150,7280,259000,1.0,0.0
3002,0.0,1.0,0.0,0,1.0,0.0,0.0,1100,0,47.6033,-122.295,2020,4000,441000,1.0,0.0
3003,0.0,1.0,0.0,0,1.0,0.0,0.0,980,490,47.5275,-122.271,1460,5027,228800,1.0,0.0
3004,1.0,0.0,0.0,0,0.0,1.0,0.0,1680,0,47.7194,-122.022,1570,4800,530000,0.0,1.0
3005,1.0,0.0,0.0,0,1.0,0.0,0.0,750,700,47.633,-122.28200000000001,2170,4370,524000,1.0,0.0
3006,0.0,1.0,0.0,0,0.0,1.0,0.0,1200,820,47.5576,-122.376,1410,4840,430000,1.0,0.0
3007,0.0,1.0,0.0,0,0.0,0.0,1.0,1890,580,47.6331,-122.31,2470,4760,1330000,1.0,0.0
3008,1.0,0.0,0.0,0,1.0,0.0,0.0,1230,0,47.3285,-122.134,1230,10780,210000,0.0,1.0
3009,0.0,1.0,0.0,0,1.0,0.0,0.0,1230,620,47.5386,-122.37299999999999,1010,5040,449000,1.0,0.0
3010,1.0,0.0,0.0,0,0.0,0.0,1.0,2540,0,47.5747,-122.414,1330,7089,945000,1.0,0.0
3011,1.0,0.0,0.0,0,1.0,0.0,0.0,970,0,47.4369,-122.272,1000,8886,200450,1.0,0.0
3012,1.0,0.0,0.0,0,1.0,0.0,0.0,1070,0,47.3115,-122.209,1030,6614,219950,0.0,1.0
3013,0.0,1.0,0.0,0,0.0,1.0,0.0,1870,750,47.5646,-122.184,2630,16792,659500,0.0,1.0
3014,0.0,1.0,0.0,0,0.0,1.0,0.0,2110,0,47.6269,-122.1,2420,8400,746000,0.0,1.0
3015,1.0,0.0,0.0,0,0.0,1.0,0.0,1280,830,47.7219,-122.102,1810,8674,540000,0.0,1.0
3016,0.0,1.0,0.0,0,1.0,0.0,0.0,1020,890,47.7074,-122.34899999999999,1030,7440,485000,1.0,0.0
3017,1.0,0.0,0.0,0,1.0,0.0,0.0,670,0,47.5165,-122.37200000000001,740,7218,202000,1.0,0.0
3018,0.0,1.0,0.0,0,0.0,1.0,0.0,4310,2620,47.5547,-122.14399999999999,2560,37766,2530000,0.0,1.0
3019,1.0,0.0,0.0,0,0.0,1.0,0.0,1360,650,47.7728,-122.25299999999999,2200,10640,502000,0.0,1.0
3020,1.0,0.0,0.0,0,0.0,1.0,0.0,1210,560,47.2773,-122.27600000000001,1600,17400,279000,0.0,1.0
3021,1.0,0.0,0.0,0,1.0,0.0,0.0,1040,300,47.6916,-122.352,1270,4635,409500,1.0,0.0
3022,1.0,0.0,0.0,0,1.0,0.0,0.0,1260,400,47.7203,-122.194,1660,7320,453000,0.0,1.0
3023,0.0,1.0,0.0,0,1.0,0.0,0.0,1820,0,47.5185,-122.363,1140,5500,367000,1.0,0.0
3024,1.0,0.0,0.0,0,0.0,0.0,1.0,2510,0,47.5204,-122.206,1840,5400,550000,0.0,1.0
3025,1.0,0.0,0.0,0,1.0,0.0,0.0,1560,0,47.4117,-122.209,1820,8925,273500,0.0,1.0
3026,0.0,1.0,0.0,0,1.0,0.0,0.0,1340,940,47.711000000000006,-122.306,1540,7500,505000,1.0,0.0
3027,1.0,0.0,0.0,0,0.0,0.0,1.0,2650,0,47.668,-122.06299999999999,2550,42625,770000,0.0,1.0
3028,0.0,1.0,0.0,0,0.0,1.0,0.0,2470,0,47.7514,-122.286,2270,7400,565000,1.0,0.0
3029,1.0,0.0,0.0,0,1.0,0.0,0.0,1270,0,47.7567,-122.073,1300,10375,316000,0.0,1.0
3030,0.0,1.0,0.0,0,1.0,0.0,0.0,1520,0,47.3706,-122.31,1520,7298,160000,1.0,0.0
3031,1.0,0.0,0.0,0,1.0,0.0,0.0,1310,0,47.4105,-122.295,1330,9529,170000,1.0,0.0
3032,1.0,0.0,0.0,0,1.0,0.0,0.0,1310,0,47.4105,-122.295,1330,9529,235000,1.0,0.0
3033,0.0,1.0,0.0,0,0.0,1.0,0.0,3930,0,47.6399,-122.15799999999999,4250,38682,1800000,0.0,1.0
3034,1.0,0.0,0.0,0,1.0,0.0,0.0,990,0,47.7274,-122.20200000000001,1200,8125,310000,0.0,1.0
3035,0.0,1.0,0.0,0,1.0,0.0,0.0,1040,1040,47.4866,-122.23200000000001,1780,14659,285000,1.0,0.0
3036,1.0,0.0,0.0,0,1.0,0.0,0.0,960,0,47.6946,-122.36200000000001,1010,5040,280000,1.0,0.0
3037,0.0,1.0,0.0,3,0.0,0.0,1.0,4070,0,47.59,-122.229,3430,9240,2300000,0.0,1.0
3038,0.0,1.0,0.0,0,0.0,0.0,1.0,2750,0,47.5843,-122.06,2810,13093,763776,0.0,1.0
3039,0.0,1.0,0.0,2,0.0,1.0,0.0,1880,1350,47.4393,-122.34700000000001,2910,15292,530000,1.0,0.0
3040,1.0,0.0,0.0,0,1.0,0.0,0.0,890,0,47.7216,-121.883,1670,217364,362000,0.0,1.0
3041,1.0,0.0,0.0,0,1.0,0.0,0.0,990,0,47.6939,-122.368,990,4960,430000,1.0,0.0
3042,1.0,0.0,0.0,0,1.0,0.0,0.0,1290,0,47.6879,-122.39200000000001,1290,4850,456500,1.0,0.0
3043,0.0,1.0,0.0,0,1.0,0.0,0.0,2170,0,47.6999,-122.305,1430,7528,445000,1.0,0.0
3044,1.0,0.0,0.0,0,1.0,0.0,0.0,960,370,47.7204,-122.196,1460,11550,386900,0.0,1.0
3045,1.0,0.0,0.0,0,1.0,0.0,0.0,1340,0,47.5771,-122.15100000000001,1430,11400,479000,0.0,1.0
3046,1.0,0.0,0.0,0,0.0,1.0,0.0,2200,0,47.5319,-121.867,2400,5431,525000,0.0,1.0
3047,0.0,1.0,0.0,0,1.0,0.0,0.0,1260,1260,47.3224,-122.34299999999999,2090,12375,272000,0.0,1.0
3048,0.0,1.0,0.0,0,1.0,0.0,0.0,1180,0,47.7165,-122.30799999999999,1580,8976,517000,1.0,0.0
3049,1.0,0.0,0.0,0,0.0,1.0,0.0,1330,1330,47.6993,-122.37799999999999,1950,6240,615000,1.0,0.0
3050,1.0,0.0,0.0,0,1.0,0.0,0.0,1250,0,47.6285,-122.118,1460,7210,439000,0.0,1.0
3051,1.0,0.0,0.0,0,0.0,0.0,1.0,2270,0,47.5622,-122.022,2580,8132,716000,0.0,1.0
3052,1.0,0.0,0.0,2,1.0,0.0,0.0,1080,0,47.5128,-122.251,2100,6875,308000,1.0,0.0
3053,1.0,0.0,0.0,0,0.0,1.0,0.0,1620,0,47.643,-122.361,1210,4320,800000,1.0,0.0
3054,1.0,0.0,0.0,0,1.0,0.0,0.0,880,60,47.6771,-122.398,1420,5000,575000,1.0,0.0
3055,1.0,0.0,0.0,0,1.0,0.0,0.0,1620,0,47.3665,-122.10700000000001,1610,10640,219950,0.0,1.0
3056,0.0,1.0,0.0,0,0.0,1.0,0.0,2350,0,47.5478,-122.15299999999999,2460,8001,770000,0.0,1.0
3057,1.0,0.0,0.0,0,1.0,0.0,0.0,2090,0,47.7326,-122.194,1510,7416,424950,0.0,1.0
3058,1.0,0.0,0.0,0,1.0,0.0,0.0,1760,0,47.5124,-121.866,1910,51773,387000,0.0,1.0
3059,0.0,1.0,0.0,3,0.0,1.0,0.0,1450,600,47.7431,-122.286,2440,10920,790000,1.0,0.0
3060,1.0,0.0,0.0,0,1.0,0.0,0.0,600,0,47.5065,-122.339,1290,6973,156000,1.0,0.0
3061,1.0,0.0,0.0,0,0.0,1.0,0.0,1320,1220,47.5259,-122.26100000000001,2160,6000,580000,1.0,0.0
3062,0.0,1.0,0.0,0,0.0,1.0,0.0,2090,0,47.6715,-122.164,1800,17788,490000,0.0,1.0
3063,0.0,1.0,0.0,2,0.0,0.0,1.0,2070,630,47.5959,-122.291,1940,4000,950000,1.0,0.0
3064,1.0,0.0,0.0,0,0.0,1.0,0.0,1090,320,47.5659,-122.37,1410,2550,400000,1.0,0.0
3065,1.0,0.0,0.0,0,0.0,1.0,0.0,1170,0,47.7041,-122.351,1350,1407,325000,1.0,0.0
3066,0.0,1.0,0.0,0,0.0,0.0,1.0,2540,0,47.3314,-122.18,2810,6776,365000,0.0,1.0
3067,1.0,0.0,0.0,0,1.0,0.0,0.0,2190,0,47.3063,-122.223,1610,6000,255000,0.0,1.0
3068,0.0,1.0,0.0,1,0.0,0.0,1.0,2870,1020,47.7246,-122.28399999999999,3080,13261,985000,1.0,0.0
3069,0.0,1.0,0.0,0,1.0,0.0,0.0,1100,930,47.6955,-122.301,1610,9134,595000,1.0,0.0
3070,1.0,0.0,0.0,0,1.0,0.0,0.0,1350,0,47.7318,-122.305,1350,7085,427500,1.0,0.0
3071,1.0,0.0,0.0,0,0.0,1.0,0.0,1310,630,47.6205,-122.291,1940,4000,728000,1.0,0.0
3072,1.0,0.0,0.0,0,1.0,0.0,0.0,1000,260,47.6898,-122.384,1780,4000,549950,1.0,0.0
3073,1.0,0.0,0.0,0,1.0,0.0,0.0,1400,1400,47.7055,-122.315,2260,6534,650000,1.0,0.0
3074,0.0,1.0,0.0,2,0.0,0.0,1.0,2230,850,47.6651,-122.19,2810,10720,1130000,0.0,1.0
3075,1.0,0.0,0.0,0,1.0,0.0,0.0,840,0,47.3637,-122.083,920,4680,203000,0.0,1.0
3076,1.0,0.0,0.0,0,1.0,0.0,0.0,860,0,47.5496,-122.279,1380,4400,311000,1.0,0.0
3077,0.0,0.0,1.0,0,1.0,0.0,0.0,1200,1200,47.7705,-122.26899999999999,1290,9800,387500,0.0,1.0
3078,0.0,1.0,0.0,0,1.0,0.0,0.0,1640,0,47.7471,-122.324,1500,9000,370000,1.0,0.0
3079,1.0,0.0,0.0,0,1.0,0.0,0.0,1060,0,47.7317,-122.296,1550,9150,228000,1.0,0.0
3080,1.0,0.0,0.0,0,1.0,0.0,0.0,1080,1000,47.6896,-122.36200000000001,1310,4800,740000,1.0,0.0
3081,0.0,1.0,0.0,0,1.0,0.0,0.0,1070,1020,47.5077,-122.26799999999999,1550,7980,200000,1.0,0.0
3082,1.0,0.0,0.0,0,1.0,0.0,0.0,1240,0,47.6835,-122.34700000000001,1650,3360,660000,1.0,0.0
3083,0.0,1.0,0.0,0,1.0,0.0,0.0,2030,0,47.4806,-122.287,1190,7007,275000,1.0,0.0
3084,1.0,0.0,0.0,0,1.0,0.0,0.0,950,170,47.6496,-122.39200000000001,1510,5250,708000,1.0,0.0
3085,1.0,0.0,0.0,0,0.0,1.0,0.0,1270,0,47.4639,-121.744,1270,11700,280000,0.0,1.0
3086,0.0,1.0,0.0,0,0.0,1.0,0.0,2260,0,47.3488,-122.15100000000001,2450,6381,325000,0.0,1.0
3087,1.0,0.0,0.0,0,1.0,0.0,0.0,1780,0,47.4723,-121.70700000000001,1890,51836,495000,0.0,1.0
3088,1.0,0.0,0.0,0,1.0,0.0,0.0,980,800,47.6474,-122.36200000000001,1690,3810,691000,1.0,0.0
3089,0.0,1.0,0.0,2,0.0,1.0,0.0,4080,0,47.6344,-122.214,4080,19991,2290000,0.0,1.0
3090,1.0,0.0,0.0,0,1.0,0.0,0.0,1360,760,47.341,-122.265,2330,16016,329500,0.0,1.0
3091,1.0,0.0,0.0,0,0.0,0.0,1.0,2060,0,47.3045,-122.351,2480,7743,348000,0.0,1.0
3092,1.0,0.0,0.0,0,1.0,0.0,0.0,1670,0,47.7152,-122.28200000000001,1670,7272,425000,1.0,0.0
3093,1.0,0.0,0.0,0,1.0,0.0,0.0,1080,0,47.5515,-122.35700000000001,1380,7620,210000,1.0,0.0
3094,1.0,0.0,0.0,0,1.0,0.0,0.0,710,500,47.5202,-122.37299999999999,1100,6000,285000,1.0,0.0
3095,1.0,0.0,0.0,0,1.0,0.0,0.0,990,0,47.3074,-122.37100000000001,1120,8625,222000,0.0,1.0
3096,0.0,1.0,0.0,0,1.0,0.0,0.0,1120,600,47.2917,-122.18799999999999,1520,9400,200000,0.0,1.0
3097,1.0,0.0,0.0,0,1.0,0.0,0.0,1530,0,47.2974,-122.37200000000001,1750,8749,247500,0.0,1.0
3098,0.0,1.0,0.0,0,0.0,1.0,0.0,5400,1150,47.4302,-122.095,4110,50378,1500000,0.0,1.0
3099,1.0,0.0,0.0,0,1.0,0.0,0.0,1100,0,47.4864,-122.337,1350,9452,190000,1.0,0.0
3100,0.0,1.0,0.0,0,0.0,0.0,1.0,2020,1000,47.6467,-122.304,2300,5450,975000,1.0,0.0
3101,0.0,1.0,0.0,0,0.0,0.0,1.0,2070,1110,47.6583,-122.273,2720,5980,1130000,1.0,0.0
3102,0.0,1.0,0.0,0,0.0,1.0,0.0,1130,700,47.3348,-122.324,2020,12540,283200,0.0,1.0
3103,1.0,0.0,0.0,0,0.0,1.0,0.0,1880,660,47.7176,-122.36,2110,7702,650000,1.0,0.0
3104,1.0,0.0,0.0,0,1.0,0.0,0.0,960,810,47.7703,-122.34299999999999,2010,4361,449500,1.0,0.0
3105,1.0,0.0,0.0,0,1.0,0.0,0.0,1470,0,47.7315,-122.226,1790,7379,400000,0.0,1.0
3106,1.0,0.0,0.0,0,1.0,0.0,0.0,570,0,47.5098,-122.334,890,5100,89950,1.0,0.0
3107,1.0,0.0,0.0,0,1.0,0.0,0.0,960,0,47.5006,-122.334,1110,8231,158800,1.0,0.0
3108,0.0,1.0,0.0,1,0.0,0.0,1.0,2220,720,47.5437,-122.395,2240,7950,870000,1.0,0.0
3109,1.0,0.0,0.0,0,1.0,0.0,0.0,1000,0,47.2976,-122.271,1610,17420,196000,0.0,1.0
3110,1.0,0.0,0.0,0,0.0,1.0,0.0,1340,1110,47.6536,-122.414,2280,5779,850000,1.0,0.0
3111,0.0,1.0,0.0,0,0.0,0.0,1.0,3310,0,47.6649,-122.08,3010,5176,775000,0.0,1.0
3112,1.0,0.0,0.0,0,0.0,1.0,0.0,1670,0,47.5307,-122.04700000000001,1670,2897,483500,0.0,1.0
3113,1.0,0.0,0.0,0,1.0,0.0,0.0,1620,0,47.766999999999996,-121.90299999999999,1600,21679,387000,0.0,1.0
3114,1.0,0.0,0.0,0,0.0,0.0,1.0,2990,0,47.7602,-122.27799999999999,1750,15802,900000,1.0,0.0
3115,1.0,0.0,0.0,2,1.0,0.0,0.0,1240,0,47.5659,-122.36,1050,5000,336000,1.0,0.0
3116,1.0,0.0,0.0,0,1.0,0.0,0.0,670,0,47.56100000000001,-122.275,1240,5040,415000,1.0,0.0
3117,1.0,0.0,0.0,0,1.0,0.0,0.0,1320,0,47.6231,-122.292,1350,4400,350000,1.0,0.0
3118,0.0,1.0,0.0,0,0.0,1.0,0.0,6110,0,47.5285,-122.135,4190,10762,1320000,0.0,1.0
3119,1.0,0.0,0.0,3,0.0,1.0,0.0,1320,1120,47.6474,-122.412,2530,5800,765000,1.0,0.0
3120,0.0,1.0,0.0,0,0.0,1.0,0.0,2900,0,47.4954,-122.152,2900,6736,527000,0.0,1.0
3121,0.0,1.0,0.0,0,0.0,1.0,0.0,1480,830,47.5502,-122.26799999999999,1100,5000,524000,1.0,0.0
3122,1.0,0.0,0.0,0,1.0,0.0,0.0,890,220,47.6925,-122.32,1300,5413,448000,1.0,0.0
3123,0.0,1.0,0.0,0,0.0,0.0,1.0,2500,1600,47.7302,-122.096,3770,87821,775000,0.0,1.0
3124,1.0,0.0,0.0,0,1.0,0.0,0.0,930,0,47.3745,-122.23100000000001,930,7200,176500,0.0,1.0
3125,0.0,1.0,0.0,2,0.0,1.0,0.0,1620,800,47.4954,-122.366,2210,8497,750000,1.0,0.0
3126,0.0,1.0,0.0,0,0.0,1.0,0.0,1730,1140,47.6362,-122.28200000000001,2370,5500,1270000,1.0,0.0
3127,1.0,0.0,0.0,0,1.0,0.0,0.0,1480,0,47.505,-122.366,1480,7594,250000,1.0,0.0
3128,1.0,0.0,0.0,2,0.0,1.0,0.0,1960,0,47.6032,-122.285,2440,5870,759000,1.0,0.0
3129,1.0,0.0,0.0,0,1.0,0.0,0.0,1470,0,47.6398,-122.39299999999999,1700,5000,640000,1.0,0.0
3130,1.0,0.0,0.0,0,0.0,1.0,0.0,2100,360,47.6782,-122.311,2370,4284,990000,1.0,0.0
3131,0.0,1.0,0.0,0,1.0,0.0,0.0,980,980,47.7326,-122.291,1290,7945,395000,1.0,0.0
3132,1.0,0.0,0.0,0,1.0,0.0,0.0,890,270,47.7677,-122.315,1160,1086,275000,1.0,0.0
3133,1.0,0.0,0.0,0,0.0,1.0,0.0,1910,0,47.4956,-122.162,2460,6099,390000,0.0,1.0
3134,0.0,1.0,0.0,0,0.0,1.0,0.0,1710,1010,47.6612,-122.363,1670,4800,752500,1.0,0.0
3135,1.0,0.0,0.0,0,1.0,0.0,0.0,1020,0,47.6725,-122.396,1490,5000,450000,1.0,0.0
3136,1.0,0.0,0.0,0,1.0,0.0,0.0,900,0,47.6804,-122.37799999999999,1400,5100,473000,1.0,0.0
3137,1.0,0.0,0.0,0,1.0,0.0,0.0,1120,0,47.4418,-121.772,1250,10414,178500,0.0,1.0
3138,1.0,0.0,0.0,0,0.0,1.0,0.0,2340,0,47.4052,-122.02799999999999,2700,37263,485000,0.0,1.0
3139,1.0,0.0,0.0,0,1.0,0.0,0.0,780,630,47.2914,-122.368,1440,7361,215000,0.0,1.0
3140,0.0,1.0,0.0,0,1.0,0.0,0.0,1060,860,47.5747,-122.384,1840,4862,589000,1.0,0.0
3141,0.0,1.0,0.0,0,1.0,0.0,0.0,1370,0,47.7572,-122.228,1650,11592,325000,0.0,1.0
3142,1.0,0.0,0.0,0,0.0,1.0,0.0,1590,0,47.5903,-122.38799999999999,1620,2022,580000,1.0,0.0
3143,0.0,1.0,0.0,0,1.0,0.0,0.0,1850,0,47.4217,-122.333,1460,7500,181100,1.0,0.0
3144,1.0,0.0,0.0,0,1.0,0.0,0.0,830,600,47.6462,-122.384,1540,5000,345000,1.0,0.0
3145,1.0,0.0,0.0,0,0.0,1.0,0.0,1460,480,47.7027,-122.28200000000001,2250,9165,781000,1.0,0.0
3146,0.0,1.0,0.0,0,1.0,0.0,0.0,1270,0,47.6135,-122.307,1420,4848,402500,1.0,0.0
3147,1.0,0.0,0.0,0,1.0,0.0,0.0,1080,300,47.5292,-122.348,1220,7200,426000,1.0,0.0
3148,1.0,0.0,0.0,0,1.0,0.0,0.0,1720,0,47.5426,-121.87899999999999,2220,4618,389000,0.0,1.0
3149,0.0,0.0,1.0,0,0.0,1.0,0.0,2620,1430,47.4708,-122.015,3660,42874,670000,0.0,1.0
3150,0.0,1.0,0.0,0,0.0,0.0,1.0,3360,300,47.6283,-122.31200000000001,3240,5800,1510000,1.0,0.0
3151,1.0,0.0,0.0,0,1.0,0.0,0.0,1870,0,47.4915,-122.167,1620,3363,288400,0.0,1.0
3152,0.0,1.0,0.0,0,1.0,0.0,0.0,1510,720,47.681999999999995,-122.34899999999999,1520,4635,700000,1.0,0.0
3153,0.0,1.0,0.0,0,0.0,1.0,0.0,1220,800,47.6563,-122.40100000000001,1400,6000,830000,1.0,0.0
3154,1.0,0.0,0.0,4,0.0,1.0,0.0,3690,0,47.4485,-122.369,2310,26988,1900000,1.0,0.0
3155,1.0,0.0,0.0,0,1.0,0.0,0.0,1450,0,47.6924,-122.321,1240,6380,350500,1.0,0.0
3156,1.0,0.0,0.0,0,1.0,0.0,0.0,1630,0,47.4521,-122.36,1600,11120,431000,1.0,0.0
3157,1.0,0.0,0.0,1,0.0,1.0,0.0,1340,500,47.7767,-122.37799999999999,1970,7920,485000,1.0,0.0
3158,1.0,0.0,0.0,2,0.0,1.0,0.0,1620,0,47.7014,-122.381,2440,7800,780000,1.0,0.0
3159,1.0,0.0,0.0,2,0.0,1.0,0.0,1340,500,47.5281,-122.38799999999999,1880,7560,720000,1.0,0.0
3160,1.0,0.0,0.0,0,1.0,0.0,0.0,1360,0,47.7528,-122.119,2040,50965,415000,0.0,1.0
3161,0.0,1.0,0.0,0,1.0,0.0,0.0,1040,1040,47.6838,-122.38600000000001,1280,4000,480000,1.0,0.0
3162,0.0,1.0,0.0,0,1.0,0.0,0.0,1560,990,47.77,-122.259,2440,10000,452250,0.0,1.0
3163,1.0,0.0,0.0,0,0.0,1.0,0.0,2550,0,47.31100000000001,-122.345,1840,8823,316000,0.0,1.0
3164,1.0,0.0,0.0,4,1.0,0.0,0.0,1160,0,47.5117,-122.24799999999999,1510,13122,700000,1.0,0.0
3165,0.0,1.0,0.0,1,1.0,0.0,0.0,780,980,47.5183,-122.265,1510,5500,285000,1.0,0.0
3166,1.0,0.0,0.0,0,1.0,0.0,0.0,860,860,47.6782,-122.314,1720,4410,575000,1.0,0.0
3167,1.0,0.0,0.0,2,0.0,1.0,0.0,1580,720,47.435,-122.34700000000001,2500,12430,590000,1.0,0.0
3168,0.0,1.0,0.0,2,0.0,1.0,0.0,1600,900,47.431000000000004,-122.338,2170,15026,587500,1.0,0.0
3169,0.0,1.0,0.0,0,0.0,1.0,0.0,1750,0,47.7612,-122.31,1750,10127,364000,1.0,0.0
3170,1.0,0.0,0.0,0,0.0,1.0,0.0,1890,0,47.6478,-122.061,2080,9794,490000,0.0,1.0
3171,1.0,0.0,0.0,0,0.0,1.0,0.0,1360,440,47.4688,-122.01299999999999,2730,36404,410000,0.0,1.0
3172,1.0,0.0,0.0,0,0.0,0.0,1.0,2160,0,47.5476,-122.012,2160,3968,520000,0.0,1.0
3173,1.0,0.0,0.0,0,1.0,0.0,0.0,1380,0,47.7164,-122.351,1610,6594,389000,1.0,0.0
3174,1.0,0.0,0.0,0,1.0,0.0,0.0,1180,0,47.6531,-122.37299999999999,1600,6000,450000,1.0,0.0
3175,1.0,0.0,0.0,0,1.0,0.0,0.0,2550,0,47.3986,-122.169,2550,4240,325000,0.0,1.0
3176,1.0,0.0,0.0,0,1.0,0.0,0.0,1070,0,47.6631,-122.337,1400,4000,660000,1.0,0.0
3177,1.0,0.0,0.0,0,0.0,0.0,1.0,2250,620,47.5363,-122.385,1310,8170,850000,1.0,0.0
3178,1.0,0.0,0.0,0,1.0,0.0,0.0,1940,0,47.3794,-122.113,1860,8875,285000,0.0,1.0
3179,1.0,0.0,0.0,0,1.0,0.0,0.0,870,0,47.6659,-122.369,1570,1777,395000,1.0,0.0
3180,1.0,0.0,0.0,0,1.0,0.0,0.0,1550,0,47.6545,-122.348,1550,3446,440000,1.0,0.0
3181,1.0,0.0,0.0,0,1.0,0.0,0.0,1400,0,47.5133,-122.196,2320,9420,249000,0.0,1.0
3182,1.0,0.0,0.0,0,0.0,1.0,0.0,1210,0,47.6621,-122.288,2020,3750,635000,1.0,0.0
3183,1.0,0.0,0.0,0,0.0,0.0,1.0,3430,0,47.2609,-122.27,2460,36256,515000,0.0,1.0
3184,1.0,0.0,0.0,0,0.0,0.0,1.0,3020,0,47.6332,-122.29,3020,7700,1400000,1.0,0.0
3185,1.0,0.0,0.0,0,1.0,0.0,0.0,950,0,47.4572,-122.351,1620,7630,200000,1.0,0.0
3186,0.0,1.0,0.0,3,0.0,0.0,1.0,1970,1400,47.5232,-122.383,2120,6360,1140000,1.0,0.0
3187,0.0,1.0,0.0,2,1.0,0.0,0.0,780,680,47.566,-122.38,1560,4600,445000,1.0,0.0
3188,1.0,0.0,0.0,0,1.0,0.0,0.0,1640,100,47.6782,-122.361,1660,3750,555000,1.0,0.0
3189,0.0,1.0,0.0,0,1.0,0.0,0.0,860,860,47.5734,-122.395,1280,6413,537000,1.0,0.0
3190,1.0,0.0,0.0,0,1.0,0.0,0.0,1480,0,47.4629,-122.18700000000001,1480,7500,315000,0.0,1.0
3191,0.0,1.0,0.0,0,0.0,0.0,1.0,3320,0,47.5862,-122.054,3060,10269,805000,0.0,1.0
3192,0.0,1.0,0.0,0,0.0,1.0,0.0,3490,0,47.3198,-122.38600000000001,2540,8400,414000,0.0,1.0
3193,1.0,0.0,0.0,0,1.0,0.0,0.0,1160,0,47.5916,-122.29299999999999,1458,2351,375000,1.0,0.0
3194,0.0,1.0,0.0,0,0.0,1.0,0.0,1780,1230,47.707,-122.316,2040,7560,401000,1.0,0.0
3195,1.0,0.0,0.0,0,1.0,0.0,0.0,1030,0,47.4231,-122.329,1730,8023,210000,1.0,0.0
3196,1.0,0.0,0.0,0,1.0,0.0,0.0,780,200,47.7002,-122.314,1430,5110,365000,1.0,0.0
3197,0.0,1.0,0.0,0,1.0,0.0,0.0,1990,0,47.4938,-122.262,1860,8658,178000,1.0,0.0
3198,1.0,0.0,0.0,0,1.0,0.0,0.0,1040,750,47.6405,-122.301,1310,4000,710000,1.0,0.0
3199,1.0,0.0,0.0,0,1.0,0.0,0.0,810,0,47.489,-122.337,1440,7980,255000,1.0,0.0
3200,0.0,1.0,0.0,0,0.0,1.0,0.0,1700,1240,47.7653,-122.07700000000001,2620,38300,528000,0.0,1.0
3201,0.0,1.0,0.0,3,0.0,0.0,1.0,3859,1024,47.263000000000005,-122.21600000000001,3736,9870,537000,0.0,1.0
3202,0.0,1.0,0.0,0,1.0,0.0,0.0,1010,350,47.5755,-122.396,1520,6110,442000,1.0,0.0
3203,1.0,0.0,0.0,0,1.0,0.0,0.0,1370,0,47.7002,-121.912,1430,17550,375000,0.0,1.0
3204,0.0,1.0,0.0,0,0.0,0.0,1.0,2120,0,47.6662,-122.083,2120,3547,637250,0.0,1.0
3205,1.0,0.0,0.0,0,1.0,0.0,0.0,1240,0,47.5142,-122.389,1640,7200,427500,1.0,0.0
3206,0.0,1.0,0.0,0,0.0,1.0,0.0,2770,0,47.6624,-122.01,2650,89298,700000,0.0,1.0
3207,1.0,0.0,0.0,0,1.0,0.0,0.0,1080,580,47.5843,-122.385,2060,5560,680000,1.0,0.0
3208,1.0,0.0,0.0,0,1.0,0.0,0.0,1170,0,47.6873,-122.291,1360,6798,393820,1.0,0.0
